"","date","max.daily.sal","min.daily.sal","daily.med.sal","daily.sal.range","max.daily.do","min.daily.do","daily.med.do","daily.do.range","max.daily.ph","min.daily.ph","daily.med.ph","daily.ph.range","max.daily.wt","min.daily.wt","daily.med.wt","daily.wt.range"
"353",2017-12-19,30.55,25.31,29.1225,5.24,8.51,7.64,7.955,0.87,7.75,7.66,7.68,0.0899999999999999,11.73,11.13,11.665,0.6
"354",2017-12-20,30.65,25.67,28.065,4.98,8.44,7.66,8.16,0.779999999999999,7.69,7.67,7.68,0.0200000000000005,11.68,11.165,11.5,0.515000000000001
"355",2017-12-21,30.51,26.19,28.31,4.32,8.49,7.76,8.1675,0.73,7.69,7.67,7.68,0.0200000000000005,11.55,10.88,11.2475,0.67
"356",2017-12-22,30.515,25.055,28.065,5.46,8.675,7.705,8.225,0.970000000000001,7.68,7.66,7.67,0.0199999999999996,11.435,10.73,11.08,0.705
"357",2017-12-23,30.3,24.525,27.58,5.775,8.745,7.725,8.28,1.02,7.68,7.66,7.67,0.0199999999999996,11.29,10.64,10.8125,0.649999999999999
"358",2017-12-24,30.365,24.24,27.295,6.125,8.735,7.69,8.31,1.045,7.68,7.66,7.67,0.0199999999999996,11.25,10.4,10.6775,0.85
"359",2017-12-25,30.275,24.12,26.2925,6.155,8.79,7.67,8.345,1.12,7.69,7.66,7.67,0.0300000000000002,11.12,10.41,10.565,0.709999999999999
"360",2017-12-26,30.45,23.56,25.965,6.89,8.705,7.7,8.3675,1.005,7.68,7.66,7.67,0.0199999999999996,11.04,10.33,10.66,0.709999999999999
"361",2017-12-27,30.385,23.045,25.805,7.34,8.73,7.76,8.375,0.970000000000001,7.68,7.66,7.6725,0.0199999999999996,11.01,10.29,10.69,0.720000000000001
"362",2017-12-28,30.535,24.58,27.14,5.955,8.45,7.71,8.245,0.739999999999999,7.68,7.65,7.67,0.0299999999999994,11.01,10.415,10.8075,0.595000000000001
"363",2017-12-29,30.47,24.85,27.3425,5.62,8.42,7.77,8.265,0.65,7.68,7.66,7.67,0.0199999999999996,11,10.51,10.81,0.49
"364",2017-12-30,30.74,25.49,27.915,5.25,8.43,7.755,8.08,0.675,7.69,7.66,7.67,0.0300000000000002,11.02,10.49,10.86,0.529999999999999
"365",2017-12-31,30.81,25.66,28.925,5.15,8.45,7.64,7.9575,0.81,7.69,7.67,7.68,0.0200000000000005,11.04,10.505,10.885,0.534999999999998
"366",2018-01-01,30.78,25.43,28.9125,5.35,8.385,7.59,7.9925,0.795,7.69,7.66,7.68,0.0300000000000002,11.09,10.54,10.905,0.550000000000001
"367",2018-01-02,30.8,25.395,28.8725,5.405,8.33,7.7,7.91,0.63,7.69,7.66,7.68,0.0300000000000002,11.105,10.68,10.99,0.425000000000001
"368",2018-01-03,30.835,25.35,28.3875,5.485,8.36,7.66,7.8225,0.699999999999999,7.69,7.66,7.67,0.0300000000000002,11.135,10.63,10.9275,0.504999999999999
"369",2018-01-04,30.805,25.545,28.905,5.26,8.32,7.635,7.99,0.685,7.69,7.65,7.67,0.04,11.18,10.63,10.9125,0.549999999999999
"370",2018-01-05,30.72,25.435,28.7,5.285,8.32,7.67,7.98,0.65,7.69,7.65,7.66,0.04,11.28,10.82,11.09,0.459999999999999
"371",2018-01-06,30.595,25.55,28.2,5.045,8.21,7.625,7.93,0.585000000000001,7.68,7.64,7.66,0.04,11.35,11.01,11.24,0.34
"372",2018-01-07,30.62,25.6,27.5,5.02,8.105,7.61,7.96,0.495,7.69,7.64,7.66,0.0500000000000007,11.41,11.025,11.295,0.385
"373",2018-01-08,30.53,24.77,26.95,5.76,8.145,7.65,8.0425,0.494999999999999,7.69,7.63,7.66,0.0600000000000005,11.33,10.88,11.02,0.449999999999999
"374",2018-01-09,30.61,24.345,26.32,6.265,8.41,7.715,7.95,0.695,7.695,7.65,7.66,0.0449999999999999,11.39,10.95,11.25,0.440000000000001
"375",2018-01-10,30.04,24.905,26.97,5.135,8.36,7.77,8.14,0.59,7.675,7.65,7.66,0.0249999999999995,11.405,10.98,11.305,0.424999999999999
"376",2018-01-11,30.105,24.605,25.685,5.5,8.415,7.8,8.18,0.614999999999999,7.695,7.64,7.6575,0.0550000000000006,11.535,11.15,11.32,0.385
"377",2018-01-12,30.055,23.405,25.46,6.65,8.49,7.78,8.12,0.71,7.69,7.63,7.65,0.0600000000000005,11.54,11.12,11.4,0.42
"378",2018-01-13,29.83,22.49,25.44,7.34,8.545,7.77,8.17,0.775,7.69,7.64,7.65,0.0500000000000007,11.56,11.22,11.44,0.34
"379",2018-01-14,29.615,22.5,24.96,7.115,8.61,8,8.38,0.609999999999999,7.69,7.64,7.6675,0.0500000000000007,11.61,11.19,11.48,0.42
"380",2018-01-15,30.04,21.9,26.19,8.14,8.84,8,8.36,0.84,7.7,7.66,7.675,0.04,11.64,11.13,11.44,0.51
"381",2018-01-16,30.005,22.22,25.86,7.785,8.805,7.915,8.25,0.89,7.705,7.66,7.6725,0.0449999999999999,11.71,11.2,11.59,0.510000000000002
"382",2018-01-17,29.92,22.37,25.485,7.55,8.75,7.93,8.31,0.82,7.7,7.66,7.67,0.04,11.79,11.37,11.665,0.42
"383",2018-01-18,29.975,22.14,26.41,7.835,8.705,8.02,8.325,0.685,7.7,7.65,7.67,0.0499999999999998,11.875,11.43,11.745,0.445
"384",2018-01-19,29.82,22.79,25.835,7.03,8.635,8.08,8.37,0.555,7.71,7.66,7.67,0.0499999999999998,11.87,11.38,11.76,0.489999999999998
"385",2018-01-20,29.51,22.68,25.1225,6.83,8.65,8.175,8.46,0.475,7.695,7.66,7.67,0.0350000000000001,11.845,11.095,11.63,0.75
"386",2018-01-21,29.255,21.845,24.6225,7.41,8.745,8.05,8.495,0.694999999999999,7.7,7.66,7.68,0.04,11.775,11.07,11.4,0.705
"387",2018-01-22,29.45,21.55,24.92,7.9,8.76,8.12,8.5275,0.640000000000001,7.71,7.67,7.69,0.04,11.74,11.225,11.55,0.515000000000001
"388",2018-01-23,29.825,19.92,23.375,9.905,8.985,8.045,8.56,0.94,7.7,7.64,7.68,0.0600000000000005,11.815,11.2,11.53,0.615
"389",2018-01-24,30.09,20.03,23.98,10.06,8.97,7.72,8.115,1.25,7.71,7.63,7.66,0.0800000000000001,11.755,11.265,11.5,0.49
"390",2018-01-25,30.055,21.53,25.765,8.525,8.76,7.64,7.97,1.12,7.71,7.635,7.6775,0.0750000000000002,11.745,11.21,11.4775,0.534999999999998
"391",2018-01-26,29.775,21.17,24.02,8.605,8.74,8.095,8.3875,0.645,7.72,7.66,7.6875,0.0599999999999996,11.69,11.01,11.3,0.68
"392",2018-01-27,29.345,20.925,24.79,8.42,8.715,8.02,8.285,0.695,7.72,7.66,7.69,0.0599999999999996,11.65,11.015,11.485,0.635
"393",2018-01-28,29.73,21.475,25.6175,8.255,8.61,8.075,8.225,0.535,7.73,7.67,7.69,0.0600000000000005,11.83,11.265,11.59,0.565
"394",2018-01-29,30.115,21.51,25.81,8.605,8.62,8.075,8.315,0.545,7.75,7.67,7.7,0.0800000000000001,11.76,11.45,11.685,0.31
"395",2018-01-30,29.91,21.765,26.555,8.145,8.62,8.01,8.28,0.609999999999999,7.75,7.68,7.71,0.0700000000000003,12.03,11.375,11.71,0.654999999999999
"396",2018-01-31,30.61,22.08,27.235,8.53,8.69,8.16,8.42,0.529999999999999,7.97,7.82,7.91,0.149999999999999,12.37,11.72,11.96,0.649999999999999
"397",2018-02-01,30.685,22.715,27.89,7.97,8.645,8.11,8.355,0.535,7.99,7.9,7.935,0.0899999999999999,12.33,11.91,12.03,0.42
"398",2018-02-02,30.475,22.515,26.8575,7.96,8.61,8.07,8.365,0.539999999999999,8.01,7.93,7.955,0.0800000000000001,12.505,12.09,12.14,0.415000000000001
"399",2018-02-03,30.15,22.48,26.54,7.67,8.57,7.975,8.34,0.595000000000001,8.01,7.94,7.98,0.0699999999999994,12.68,12.2,12.32,0.48
"400",2018-02-04,30.13,22.52,25.66,7.61,8.5,7.88,8.28,0.62,8.02,7.96,7.99,0.0599999999999996,12.85,12.26,12.45,0.59
"401",2018-02-05,30.1,22.61,25.5,7.49,8.405,7.865,8.21,0.539999999999999,8.02,7.97,8,0.0499999999999998,12.87,12.315,12.63,0.555
"402",2018-02-06,30.235,21.87,24.57,8.365,8.5,7.84,8.265,0.66,8.03,7.97,7.99,0.0599999999999996,13.12,12.4,12.76,0.719999999999999
"403",2018-02-07,30.615,22.69,24.565,7.925,8.42,7.93,8.245,0.49,8.05,7.96,7.98,0.0900000000000007,13.16,12.43,12.835,0.73
"404",2018-02-08,30.9,20.98,24.535,9.92,8.57,8.09,8.295,0.48,8.07,7.95,7.985,0.12,13.375,12.46,12.89,0.914999999999999
"405",2018-02-09,30.73,21.125,25.96,9.605,8.59,8.07,8.265,0.52,8.065,7.95,8,0.114999999999999,13.52,12.53,12.8825,0.99
"406",2018-02-10,30.545,21.32,27.3325,9.225,8.55,8.12,8.3225,0.430000000000001,8.07,7.95,8.005,0.12,13.77,12.62,12.91,1.15
"407",2018-02-11,30.645,23.305,26.36,7.34,8.49,8.105,8.2875,0.385,8.05,7.97,8.01,0.080000000000001,13.82,12.58,12.99,1.24
"408",2018-02-12,30.595,24.12,26.85,6.475,8.575,7.985,8.31,0.589999999999999,8.04,7.99,8.025,0.0499999999999989,13.195,12.375,12.56,0.82
"409",2018-02-13,30.56,24.64,27.265,5.92,8.7,7.73,8.435,0.969999999999999,8.05,8,8.03,0.0500000000000007,13.05,12.275,12.495,0.775
"410",2018-02-14,30.59,23.34,26.785,7.25,8.825,7.615,8.3725,1.21,8.04,8,8.01,0.0399999999999991,12.935,12.17,12.34,0.765000000000001
"411",2018-02-15,30.55,23.61,26.44,6.94,8.8,7.68,8.41,1.12,8.035,8,8.01,0.0350000000000001,12.93,12.13,12.255,0.799999999999999
"412",2018-02-16,30.575,23.51,27.33,7.065,8.765,7.65,8.2925,1.115,8.03,7.99,8.01,0.0399999999999991,12.97,12.07,12.27,0.9
"413",2018-02-17,30.71,22.995,26.195,7.715,8.75,7.625,8.335,1.125,8.04,7.98,7.9925,0.0599999999999987,12.975,12.085,12.35,0.889999999999999
"414",2018-02-18,30.645,23.32,26.075,7.325,8.73,7.665,8.34,1.065,8.03,7.98,8,0.0499999999999989,12.995,12.1,12.43,0.895
"415",2018-02-19,30.73,26.13,27.7975,4.6,8.595,7.8,8.41,0.795000000000001,8.02,7.98,8.0025,0.0399999999999991,12.42,11.65,12.04,0.77
"416",2018-02-20,30.73,23.48,26.49,7.25,8.89,7.765,8.68,1.125,8.03,7.97,8.01,0.0599999999999996,12.03,11.44,11.79,0.59
"417",2018-02-21,31.19,22.38,25.37,8.81,9.01,7.62,8.67,1.39,8.02,7.95,8,0.0699999999999994,11.67,11.21,11.53,0.459999999999999
"418",2018-02-22,31.25,24.33,26.795,6.92,8.84,7.605,8.575,1.235,8.01,7.95,7.99,0.0599999999999996,11.62,10.995,11.4075,0.625
"419",2018-02-23,30.85,23.67,26.5575,7.18,9.06,7.895,8.68,1.165,8.01,7.95,7.99,0.0599999999999996,11.38,10.635,11.05,0.745000000000001
"420",2018-02-24,31.29,22.795,26.58,8.495,9.085,7.745,8.59,1.34,8,7.95,7.99,0.0499999999999998,11.17,10.44,10.8775,0.73
"421",2018-02-25,30.875,22.84,28.51,8.035,9.085,7.86,8.57,1.225,8.01,7.95,7.98,0.0599999999999996,11.14,10.65,10.86,0.49
"422",2018-02-26,31.2,23.675,28.46,7.525,9,7.905,8.405,1.095,8,7.95,7.975,0.0499999999999998,11.455,10.775,10.94,0.68
"423",2018-02-27,31.265,25.07,28.78,6.195,8.945,7.985,8.4775,0.96,8.01,7.95,7.98,0.0599999999999996,11.33,10.715,10.8325,0.615
"424",2018-02-28,31.275,24.14,29.43,7.135,9.01,7.935,8.62,1.075,8,7.94,7.975,0.0599999999999996,11.29,10.62,10.8225,0.67
"425",2018-03-01,31.71,24.02,29.655,7.69,9.02,8.09,8.44,0.93,7.99,7.95,7.96,0.04,11.37,10.57,10.865,0.799999999999999
"426",2018-03-02,31.31,25.5,29.1475,5.81,8.98,8.26,8.5,0.720000000000001,7.99,7.95,7.965,0.04,11.38,10.675,10.81,0.705
"427",2018-03-03,31.115,24.865,27.045,6.25,8.95,8.365,8.65,0.584999999999999,7.98,7.96,7.965,0.0200000000000005,11.04,10.59,10.7125,0.449999999999999
"428",2018-03-04,30.755,24.35,26.695,6.405,8.965,8.455,8.73,0.51,7.99,7.96,7.97,0.0300000000000002,11.02,10.57,10.755,0.449999999999999
"429",2018-03-05,30.575,23.36,25.75,7.215,9.03,8.54,8.85,0.49,7.99,7.96,7.98,0.0300000000000002,11.24,10.65,10.84,0.59
"430",2018-03-06,30.465,22.355,24.8725,8.11,9.15,8.63,8.925,0.52,8,7.97,7.98,0.0300000000000002,11.29,10.77,10.9875,0.52
"431",2018-03-07,30.66,20.98,24.255,9.68,9.18,8.585,8.98,0.594999999999999,8,7.97,7.98,0.0300000000000002,11.735,10.87,11.155,0.865
"432",2018-03-08,30.28,21.69,25.9825,8.59,8.84,8.395,8.6,0.445,7.98,7.81,7.84,0.170000000000001,12.12,11,11.34,1.12
"433",2018-03-09,30.29,20.59,25.3575,9.7,9.015,8.36,8.6375,0.655000000000001,7.9,7.87,7.88,0.0300000000000002,12.54,11.12,11.7,1.42
"434",2018-03-10,30.485,20.205,25.445,10.28,8.98,8.37,8.71,0.610000000000001,7.91,7.89,7.9,0.0200000000000005,12.17,11.17,11.81,1
"435",2018-03-11,30.29,20.075,24.305,10.215,9.025,8.39,8.55,0.635,7.93,7.89,7.91,0.04,12.675,11.24,11.76,1.435
"436",2018-03-12,30.245,20.52,26.13,9.725,9.01,8.46,8.59,0.549999999999999,7.95,7.9,7.91,0.0499999999999998,13.025,11.32,11.87,1.705
"437",2018-03-13,30.13,23,28.02,7.13,8.91,8.47,8.54,0.44,7.95,7.91,7.91,0.04,12.96,11.47,11.92,1.49
"438",2018-03-14,29.965,22.99,25.98,6.975,8.915,8.385,8.54,0.529999999999999,7.95,7.91,7.92,0.04,12.815,11.67,12.26,1.145
"439",2018-03-15,30.14,22.58,27.715,7.56,8.88,8.555,8.65,0.325000000000001,7.95,7.93,7.93,0.0200000000000005,12.86,11.735,12.16,1.125
"440",2018-03-16,30.225,24.255,27.2575,5.97,8.94,8.54,8.595,0.4,7.97,7.93,7.94,0.04,12.6,11.76,12.06,0.84
"441",2018-03-17,29.935,24.63,26.3475,5.305,9.07,8.435,8.575,0.635,7.98,7.93,7.94,0.0500000000000007,12.6,11.89,12.1,0.709999999999999
"442",2018-03-18,29.75,22.855,25.16,6.895,8.835,8.4,8.5125,0.435,7.96,7.92,7.95,0.04,12.43,11.855,12.015,0.574999999999999
"443",2018-03-19,29.605,21.755,24.3,7.85,8.895,8.34,8.61,0.555,7.96,7.93,7.95,0.0300000000000002,12.58,11.985,12.1,0.595000000000001
"444",2018-03-20,29.765,21.08,24.11,8.685,9.02,8.39,8.57,0.629999999999999,7.97,7.92,7.95,0.0499999999999998,12.69,12.06,12.39,0.629999999999999
"445",2018-03-21,29.85,20.045,25.87,9.805,8.725,8.36,8.545,0.365,7.96,7.92,7.945,0.04,12.48,12.03,12.3375,0.450000000000001
"446",2018-03-22,30.12,21.64,25.095,8.48,8.73,8.33,8.45,0.4,7.97,7.94,7.95,0.0299999999999994,12.91,12.105,12.515,0.805
"447",2018-03-23,29.795,19.56,23.72,10.235,8.85,8.035,8.5475,0.815,7.96,7.93,7.94,0.0300000000000002,12.82,12.06,12.485,0.76
"448",2018-03-24,29.82,15.98,24.73,13.84,9.105,8.19,8.42,0.915000000000001,7.96,7.94,7.94,0.0199999999999996,13.22,12.245,12.41,0.975000000000001
"449",2018-03-25,29.12,14.01,20.98,15.11,9.21,8.165,8.45,1.045,7.95,7.93,7.94,0.0200000000000005,13.51,12.29,12.53,1.22
"450",2018-03-26,29.06,12.59,18.89,16.47,9.365,8.23,8.715,1.135,7.97,7.94,7.95,0.0299999999999994,13.405,12.455,12.58,0.949999999999999
"451",2018-03-27,29.325,12.16,19.6,17.165,9.375,8.265,8.795,1.11,7.98,7.94,7.96,0.04,14.3,12.455,12.75,1.845
"452",2018-03-28,29.36,12.72,19.76,16.64,9.29,8.26,8.7725,1.03,7.98,7.94,7.96,0.04,14.49,12.525,13.2075,1.965
"453",2018-03-29,28.815,14.005,22.48,14.81,9.085,8.24,8.66,0.845000000000001,7.99,7.93,7.96,0.0600000000000005,14.86,12.8,13.6125,2.06
"454",2018-03-30,28.6,15.45,22.95,13.15,8.97,8.215,8.61,0.755000000000001,8,7.94,7.97,0.0599999999999996,15.01,13.06,14.075,1.95
"455",2018-03-31,28.52,16.235,22.3425,12.285,9,8.175,8.585,0.824999999999999,8.005,7.94,7.97,0.0650000000000004,14.915,13.225,14.02,1.69
"456",2018-04-01,28.785,17.97,22.09,10.815,9.435,8.15,8.5325,1.285,8.06,7.96,7.97,0.100000000000001,15.23,13.26,14.255,1.97
"457",2018-04-02,28.28,17.595,22.135,10.685,9.035,8.15,8.5075,0.885,8.03,7.96,7.9725,0.0699999999999994,15.27,13.485,14.4225,1.785
"458",2018-04-03,28.86,16.405,21.13,12.455,8.88,8.02,8.48,0.860000000000001,8.02,7.96,7.97,0.0599999999999996,15.26,13.395,14.525,1.865
"459",2018-04-04,29.14,16.285,22.755,12.855,8.795,7.83,8.435,0.965,8.01,7.94,7.97,0.0699999999999994,15.32,13.215,14.65,2.105
"460",2018-04-05,29.515,14.47,21.285,15.045,8.825,7.645,8.38,1.18,8,7.93,7.98,0.0700000000000003,15.09,13.04,14.69,2.05
"461",2018-04-06,28.57,13.58,21.84,14.99,8.91,7.66,8.275,1.25,7.98,7.93,7.965,0.0500000000000007,15.1,13.15,14.3125,1.95
"462",2018-04-07,29.535,12.215,21.535,17.32,8.99,7.305,8.105,1.685,7.99,7.905,7.95,0.085,15.86,12.9,14.27,2.96
"463",2018-04-08,22.575,9.7,15.24,12.875,9.385,8.01,8.43,1.375,8.02,7.94,7.95,0.0799999999999992,16.195,14.345,14.93,1.85
"464",2018-04-09,20.4,9.585,13.465,10.815,9.35,8.25,8.725,1.1,8.01,7.935,7.97,0.0750000000000002,16.335,14.69,15.2225,1.645
"465",2018-04-10,29.56,9.465,13.5875,20.095,9.19,8.13,8.72,1.06,8.02,7.94,7.9775,0.0799999999999992,16.37,13.085,15.62,3.285
"466",2018-04-11,29.195,10.525,15.175,18.67,9.13,8.13,8.71,1,8.02,7.96,7.99,0.0599999999999996,16.19,13.19,14.86,3
"467",2018-04-12,28.31,12.955,17.04,15.355,9.415,8.05,8.495,1.365,8.08,7.98,7.99,0.0999999999999996,15.47,13.33,14.31,2.14
"468",2018-04-13,27.21,12.18,14.885,15.03,9.34,7.985,8.655,1.355,8.06,7.94,7.99,0.12,15.63,13.4,14.06,2.23
"469",2018-04-14,28.275,10.91,14.39,17.365,9.98,7.68,8.84,2.3,8.14,7.95,7.97,0.19,15.7,13.03,14.565,2.67
"470",2018-04-15,28.075,12.59,19.48,15.485,9.565,7.375,8.56,2.19,8.1,7.92,7.985,0.18,15.8,12.935,14.54,2.865
"471",2018-04-16,28.365,16.145,20.0175,12.22,8.815,7.045,8.355,1.77,8.05,7.9,7.98,0.15,14.91,12.675,14.035,2.235
"472",2018-04-17,28.295,14.28,19.895,14.015,8.65,7.41,8.28,1.24,7.96,7.88,7.92,0.0800000000000001,14.67,12.97,14,1.7
"473",2018-04-18,29.18,13.805,19.6725,15.375,8.835,6.89,8.375,1.945,7.97,7.84,7.93,0.13,15.065,12.5,14.205,2.565
"474",2018-04-19,29.495,14.655,21.34,14.84,8.74,6.67,8.2125,2.07,7.95,7.82,7.915,0.13,14.46,12.195,13.905,2.265
"475",2018-04-20,29.18,14.795,20.76,14.385,8.665,6.78,8.18,1.885,7.96,7.82,7.8975,0.14,15.005,12.31,14.13,2.695
"476",2018-04-21,29.875,14.19,20.61,15.685,8.765,6.23,8.25,2.535,7.95,7.78,7.89,0.17,15.53,11.91,14.35,3.62
"477",2018-04-22,28.705,14.34,22.535,14.365,9.095,6.56,7.8375,2.535,7.94,7.8,7.885,0.140000000000001,16.245,12.3,14.0725,3.945
"478",2018-04-23,29.44,15,22.735,14.44,8.95,6.335,7.85,2.615,7.95,7.79,7.8875,0.16,16.325,12.055,14.125,4.27
"479",2018-04-24,29.68,15.06,24.05,14.62,9.03,6.425,7.71,2.605,7.94,7.79,7.89,0.15,16.52,12.03,13.87,4.49
"480",2018-04-25,29.38,16.14,23.6,13.24,9.01,6.98,7.91,2.03,8,7.84,7.89,0.16,16.2,12.29,14.1575,3.91
"481",2018-04-26,29.305,19.07,22.94,10.235,8.905,7.27,8.08,1.635,7.98,7.87,7.905,0.11,15.82,12.41,13.99,3.41
"482",2018-04-27,29.245,20.87,25.41,8.375,9.18,7.565,8.1575,1.615,8.01,7.88,7.91,0.13,15.585,12.56,13.87,3.025
"483",2018-04-28,29.265,20.15,24.2825,9.115,9.44,7.74,8.2,1.7,8.01,7.88,7.91,0.13,15.66,12.73,14.4575,2.93
"484",2018-04-29,29.05,19.95,24.64,9.1,9.03,7.92,8.1975,1.11,7.98,7.87,7.93,0.11,15.295,12.975,14.195,2.32
"485",2018-04-30,28.96,19.925,24.3075,9.035,8.93,8.05,8.33,0.879999999999999,7.96,7.88,7.94,0.0800000000000001,15.51,13.15,14.495,2.36
"486",2018-05-01,29.565,20.315,25.835,9.25,8.76,7.56,8.28,1.2,7.97,7.88,7.93,0.0899999999999999,15.615,12.865,14.51,2.75
"487",2018-05-02,30.365,20.33,24.74,10.035,8.67,6.855,8.14,1.815,7.96,7.86,7.91,0.0999999999999996,15.585,12.31,14.62,3.275
"488",2018-05-03,29.82,19.65,26.1925,10.17,8.515,6.97,8.055,1.545,7.94,7.86,7.89,0.0800000000000001,15.51,12.725,14.345,2.785
"489",2018-05-04,29.695,19.495,24.185,10.2,8.595,6.83,7.95,1.765,7.91,7.84,7.89,0.0700000000000003,15.81,12.79,14.8375,3.02
"490",2018-05-05,29.895,19.19,24.24,10.705,8.65,6.68,7.95,1.97,7.91,7.82,7.88,0.0899999999999999,16.15,12.73,15.1675,3.42
"491",2018-05-06,29.695,18.74,24.785,10.955,8.86,6.485,7.59,2.375,7.92,7.8,7.87,0.12,16.31,12.79,14.5225,3.52
"492",2018-05-07,30.11,19.22,24.5575,10.89,8.79,6.055,7.93,2.735,7.935,7.77,7.9,0.165,16.68,12.46,14.8,4.22
"493",2018-05-08,30.4,19.215,25.855,11.185,8.765,6.04,7.57,2.725,7.93,7.77,7.865,0.16,16.895,12.3,14.38,4.595
"494",2018-05-09,30.88,18.81,22.7775,12.07,9.125,6.09,8.1325,3.035,7.965,7.77,7.8875,0.195,17.35,12.02,15.3125,5.33
"495",2018-05-10,30.59,18.215,24.88,12.375,9.23,6.345,7.62,2.885,7.975,7.78,7.86,0.194999999999999,17.33,12.29,14.49,5.04
"496",2018-05-11,30.455,20.2,24.895,10.255,8.93,6.74,7.7275,2.19,7.955,7.81,7.87,0.145,17.375,12.52,15.075,4.855
"497",2018-05-12,30.865,20.11,25.895,10.755,8.77,6.51,7.895,2.26,7.94,7.79,7.86,0.15,17.765,12.16,15.88,5.605
"498",2018-05-13,30.825,23.77,27.6375,7.055,8.075,6.685,7.68,1.39,7.89,7.795,7.8625,0.0949999999999998,15.65,12.31,14.41,3.34
"499",2018-05-14,30.555,23.36,26.835,7.195,8.41,7.055,7.7525,1.355,7.92,7.815,7.86,0.105,15.75,12.715,14.73,3.035
"500",2018-05-15,30.415,23.74,27.22,6.675,8.405,7.28,7.76,1.125,7.91,7.825,7.86,0.085,15.87,12.93,14.77,2.94
"501",2018-05-16,30.62,23.72,27.74,6.9,8.35,7.44,7.87,0.909999999999999,7.91,7.83,7.86,0.0800000000000001,15.935,12.955,14.215,2.98
"502",2018-05-17,30.465,23.445,27.75,7.02,8.24,7.56,7.835,0.680000000000001,7.89,7.83,7.86,0.0599999999999996,16.075,13.23,14.805,2.845
"503",2018-05-18,30.265,23.63,27.08,6.635,8.18,7.47,7.845,0.71,7.88,7.835,7.855,0.0449999999999999,16.195,13.57,15.125,2.625
"504",2018-05-19,30.135,23.215,27.435,6.92,8.195,7.41,7.7875,0.785,7.87,7.83,7.85,0.04,16.38,13.71,15.1575,2.67
"505",2018-05-20,30.39,24.09,27.42,6.3,8.23,7.45,7.805,0.78,7.86,7.83,7.84,0.0300000000000002,16.25,13.59,15.215,2.66
"506",2018-05-21,30.3,22.2,27.35,8.1,8.435,7.535,7.8175,0.9,7.875,7.83,7.85,0.0449999999999999,16.815,13.66,15.2,3.155
"507",2018-05-22,30.29,23.4,27.26,6.89,8.39,7.365,7.72,1.025,7.87,7.81,7.84,0.0600000000000005,16.75,13.67,15.225,3.08
"508",2018-05-23,30.57,24.02,27.135,6.55,8.305,7.205,7.83,1.1,7.87,7.8,7.84,0.0700000000000003,16.285,13.44,15.46,2.845
"509",2018-05-24,30.47,23.965,27.13,6.505,8.3,7.055,7.8075,1.245,7.87,7.78,7.835,0.0899999999999999,16.295,13.5,15.0625,2.795
"510",2018-05-25,30.66,24.685,27.2375,5.975,8.28,6.82,7.73,1.46,7.87,7.76,7.83,0.11,16.075,13.325,14.9025,2.75
"511",2018-05-26,30.65,23.485,27.45,7.165,8.255,6.82,7.59,1.435,7.86,7.76,7.815,0.100000000000001,16.105,13.365,14.9175,2.74
"512",2018-05-27,30.34,23.46,27.185,6.88,8.255,6.93,7.67,1.325,7.865,7.77,7.8375,0.0950000000000006,16.4,13.605,15.09,2.795
"513",2018-05-28,30.925,23.14,27.4075,7.785,8.43,6.495,7.855,1.935,7.895,7.74,7.84,0.154999999999999,16.66,13.19,15.6475,3.47
"514",2018-05-29,30.935,23.02,27.37,7.915,8.25,6.54,7.8575,1.71,7.875,7.75,7.835,0.125,17.2,13.315,16.02,3.885
"515",2018-05-30,30.7,24.07,27.9275,6.63,8.1,6.625,7.6175,1.475,7.86,7.73,7.83,0.13,17.02,13.76,15.7875,3.26
"516",2018-05-31,30.86,24.51,27.835,6.35,7.825,6.58,7.1425,1.245,7.84,7.74,7.815,0.0999999999999996,16.885,13.76,15.79,3.125
"517",2018-06-01,30.71,23.41,27.42,7.3,7.85,6.665,7.39,1.185,7.835,7.75,7.81,0.085,17.035,13.77,15.8275,3.265
"518",2018-06-02,30.75,22.58,27.445,8.17,7.79,6.645,7.41,1.145,7.82,7.74,7.805,0.0800000000000001,17.56,13.68,15.945,3.88
"519",2018-06-03,31.025,22.73,28.4975,8.295,7.75,6.49,7.055,1.26,7.83,7.73,7.7775,0.0999999999999996,18.235,13.545,15.41,4.69
"520",2018-06-04,30.91,23.325,28.8,7.585,7.86,6.31,6.915,1.55,7.85,7.715,7.77,0.135,18.13,13.73,15.255,4.4
"521",2018-06-05,30.855,23.475,27.4,7.38,8.2,6.3,7.285,1.9,7.92,7.71,7.82,0.21,17.67,13.795,16.4,3.875
"522",2018-06-06,31,22.1,27.74,8.9,8.55,6.395,7.42,2.155,7.92,7.71,7.82,0.21,18.265,13.67,15.995,4.595
"523",2018-06-07,31.39,22.07,26.63,9.32,8.755,6.17,7.535,2.585,7.97,7.69,7.84,0.279999999999999,18.435,13.24,16.3175,5.195
"524",2018-06-08,31.26,23.09,26.485,8.17,8.47,6.465,7.5,2.005,7.93,7.71,7.83,0.22,18.7,13.335,16.1725,5.365
"525",2018-06-09,31.35,24.06,26.93,7.29,8.35,6.6,7.37,1.75,7.92,7.72,7.82,0.2,18.15,13.235,16.1675,4.915
"526",2018-06-10,31.205,25.295,27.6225,5.91,8.13,6.855,7.4125,1.275,7.9,7.735,7.815,0.165,17.46,13.435,15.71,4.025
